Date,Value
2017/11/1 0:05:29,6
2017/11/1 0:05:30,6
2017/11/1 0:05:31,5
2017/11/1 0:05:32,2
2017/11/1 0:05:33,10
2017/11/1 0:05:34,11
2017/11/1 0:05:35,1
2017/11/1 0:05:36,5
2017/11/1 0:05:37,23
2017/11/1 0:05:38,9
2017/11/1 0:05:39,2
2017/11/1 0:05:40,7
2017/11/1 0:05:41,5
2017/11/1 0:05:42,14
2017/11/1 0:05:43,35
2017/11/1 0:05:44,6
2017/11/1 0:05:45,7
2017/11/1 0:05:46,4
2017/11/1 0:05:47,8
2017/11/1 0:05:48,2
2017/11/1 0:05:49,9
2017/11/1 0:05:50,1
2017/11/1 0:05:51,10
2017/11/1 0:05:52,2
2017/11/1 0:05:53,5
2017/11/1 0:05:54,11
2017/11/1 0:05:55,5
2017/11/1 0:05:56,9
2017/11/1 0:05:57,12
2017/11/1 0:05:58,3
2017/11/1 0:05:59,2
2017/11/1 0:06:00,18
2017/11/1 0:06:01,6
2017/11/1 0:06:02,18
2017/11/1 0:06:03,6
2017/11/1 0:06:04,5
2017/11/1 0:06:05,9
2017/11/1 0:06:06,11
2017/11/1 0:06:07,5
2017/11/1 0:06:08,1
2017/11/1 0:06:09,6
2017/11/1 0:06:10,7
2017/11/1 0:06:11,3
2017/11/1 0:06:12,9
2017/11/1 0:06:13,18
2017/11/1 0:06:14,4
2017/11/1 0:06:15,6
2017/11/1 0:06:16,3
2017/11/1 0:06:17,2
2017/11/1 0:06:18,5
2017/11/1 0:06:19,14
2017/11/1 0:06:20,2
2017/11/1 0:06:21,4
2017/11/1 0:06:22,1
2017/11/1 0:06:23,4
2017/11/1 0:06:24,6
2017/11/1 0:06:25,3
2017/11/1 0:06:26,3
2017/11/1 0:06:27,2
2017/11/1 0:06:28,4
2017/11/1 0:06:29,3
2017/11/1 0:06:30,5
2017/11/1 0:06:31,4
2017/11/1 0:06:32,1
2017/11/1 0:06:33,1
2017/11/1 0:06:34,9
2017/11/1 0:06:35,5
2017/11/1 0:06:36,1
2017/11/1 0:06:37,5
2017/11/1 0:06:38,3
2017/11/1 0:06:39,10
2017/11/1 0:06:40,5
2017/11/1 0:06:41,25
2017/11/1 0:06:42,11
2017/11/1 0:06:43,8
2017/11/1 0:06:44,13
2017/11/1 0:06:45,37
2017/11/1 0:06:46,1
2017/11/1 0:06:47,11
2017/11/1 0:06:48,1
2017/11/1 0:06:49,1
2017/11/1 0:06:50,4
2017/11/1 0:06:51,6
2017/11/1 0:06:52,4
2017/11/1 0:06:53,8
2017/11/1 0:06:54,15
2017/11/1 0:06:55,5
2017/11/1 0:06:56,7
2017/11/1 0:06:57,1
2017/11/1 0:06:58,31
2017/11/1 0:06:59,5
2017/11/1 0:07:00,2
2017/11/1 0:07:01,3
2017/11/1 0:07:02,2
2017/11/1 0:07:03,3
2017/11/1 0:07:04,18
2017/11/1 0:07:05,5
2017/11/1 0:07:06,26
2017/11/1 0:07:07,4
2017/11/1 0:07:08,5
2017/11/1 0:07:09,10
2017/11/1 0:07:10,3
2017/11/1 0:07:11,10
2017/11/1 0:07:12,8
2017/11/1 0:07:13,2
2017/11/1 0:07:14,2
2017/11/1 0:07:15,9
2017/11/1 0:07:16,3
2017/11/1 0:07:17,5
2017/11/1 0:07:18,9
2017/11/1 0:07:19,2
2017/11/1 0:07:20,1
2017/11/1 0:07:21,4
2017/11/1 0:07:22,22
2017/11/1 0:07:23,4
2017/11/1 0:07:24,6
2017/11/1 0:07:25,3
2017/11/1 0:07:26,12
2017/11/1 0:07:27,4
2017/11/1 0:07:28,5
2017/11/1 0:07:29,13
2017/11/1 0:07:30,6
2017/11/1 0:07:31,2
2017/11/1 0:07:32,5
2017/11/1 0:07:33,19
2017/11/1 0:07:34,83
2017/11/1 0:07:35,14
2017/11/1 0:07:36,29
2017/11/1 0:07:37,2
2017/11/1 0:07:38,21
2017/11/1 0:07:39,5
2017/11/1 0:07:40,1
2017/11/1 0:07:41,6
2017/11/1 0:07:42,12
2017/11/1 0:07:43,5
2017/11/1 0:07:44,3
2017/11/1 0:07:45,9
2017/11/1 0:07:46,3
2017/11/1 0:07:47,2
2017/11/1 0:07:48,10
2017/11/1 0:07:49,1
2017/11/1 0:07:50,4
2017/11/1 0:07:51,2
2017/11/1 0:07:52,1
2017/11/1 0:07:53,3
2017/11/1 0:07:54,4
2017/11/1 0:07:55,19
2017/11/1 0:07:56,1
2017/11/1 0:07:57,1
2017/11/1 0:07:58,6
2017/11/1 0:07:59,1
2017/11/1 0:08:00,5
2017/11/1 0:08:01,6
2017/11/1 0:08:02,7
2017/11/1 0:08:03,1
2017/11/1 0:08:04,13
2017/11/1 0:08:05,6
2017/11/1 0:08:06,19
2017/11/1 0:08:07,6
2017/11/1 0:08:08,6
2017/11/1 0:08:09,8
2017/11/1 0:08:10,7
2017/11/1 0:08:11,5
2017/11/1 0:08:12,8
2017/11/1 0:08:13,11
2017/11/1 0:08:14,3
2017/11/1 0:08:15,6
2017/11/1 0:08:16,4
2017/11/1 0:08:17,5
2017/11/1 0:08:18,11
2017/11/1 0:08:19,8
2017/11/1 0:08:20,2
2017/11/1 0:08:21,11
2017/11/1 0:08:22,19
2017/11/1 0:08:23,3
2017/11/1 0:08:24,2
2017/11/1 0:08:25,7
2017/11/1 0:08:26,5
2017/11/1 0:08:27,10
2017/11/1 0:08:28,15
2017/11/1 0:08:29,17
2017/11/1 0:08:30,1
2017/11/1 0:08:31,3
2017/11/1 0:08:32,4
2017/11/1 0:08:33,6
2017/11/1 0:08:34,7
2017/11/1 0:08:35,19
2017/11/1 0:08:36,16
2017/11/1 0:08:37,16
2017/11/1 0:08:38,13
2017/11/1 0:08:39,2
2017/11/1 0:08:40,5
2017/11/1 0:08:41,9
2017/11/1 0:08:42,11
2017/11/1 0:08:43,6
2017/11/1 0:08:44,23
2017/11/1 0:08:45,4
2017/11/1 0:08:46,2
2017/11/1 0:08:47,9
2017/11/1 0:08:48,14
2017/11/1 0:08:49,1
2017/11/1 0:08:50,2
2017/11/1 0:08:51,6
2017/11/1 0:08:52,1
2017/11/1 0:08:53,3
2017/11/1 0:08:54,1
2017/11/1 0:08:55,1
2017/11/1 0:08:56,1
2017/11/1 0:08:57,3
2017/11/1 0:08:58,15
2017/11/1 0:08:59,1
2017/11/1 0:09:00,1
2017/11/1 0:09:01,1
2017/11/1 0:09:02,8
2017/11/1 0:09:03,2
2017/11/1 0:09:04,5
2017/11/1 0:09:05,16
2017/11/1 0:09:06,12
2017/11/1 0:09:07,11
2017/11/1 0:09:08,11
2017/11/1 0:09:09,8
2017/11/1 0:09:10,4
2017/11/1 0:09:11,1
2017/11/1 0:09:12,11
2017/11/1 0:09:13,14
2017/11/1 0:09:14,10
2017/11/1 0:09:15,3
2017/11/1 0:09:16,6
2017/11/1 0:09:17,9
2017/11/1 0:09:18,21
2017/11/1 0:09:19,5
2017/11/1 0:09:20,7
2017/11/1 0:09:21,6
2017/11/1 0:09:22,5
2017/11/1 0:09:23,2
2017/11/1 0:09:24,19
2017/11/1 0:09:25,2
2017/11/1 0:09:26,5
2017/11/1 0:09:27,27
2017/11/1 0:09:28,4
2017/11/1 0:09:29,7
2017/11/1 0:09:30,7
2017/11/1 0:09:31,3
2017/11/1 0:09:32,5
2017/11/1 0:09:33,5
2017/11/1 0:09:34,4
2017/11/1 0:09:35,15
2017/11/1 0:09:36,3
2017/11/1 0:09:37,5
2017/11/1 0:09:38,3
2017/11/1 0:09:39,5
2017/11/1 0:09:40,3
2017/11/1 0:09:41,1
2017/11/1 0:09:42,1
2017/11/1 0:09:43,1
2017/11/1 0:09:44,1
2017/11/1 0:09:45,1
2017/11/1 0:09:46,3
2017/11/1 0:09:47,1
2017/11/1 0:09:48,5
2017/11/1 0:09:49,4
2017/11/1 0:09:50,5
2017/11/1 0:09:51,5
2017/11/1 0:09:52,17
2017/11/1 0:09:53,2
2017/11/1 0:09:54,3
2017/11/1 0:09:55,5
2017/11/1 0:09:56,23
2017/11/1 0:09:57,1
2017/11/1 0:09:58,1
2017/11/1 0:09:59,14
2017/11/1 0:10:00,5
2017/11/1 0:10:01,9
2017/11/1 0:10:02,3
2017/11/1 0:10:03,3
2017/11/1 0:10:04,9
2017/11/1 0:10:05,2
2017/11/1 0:10:06,4
2017/11/1 0:10:07,7
2017/11/1 0:10:08,3
2017/11/1 0:10:09,1
2017/11/1 0:10:10,2
2017/11/1 0:10:11,5
2017/11/1 0:10:12,2
2017/11/1 0:10:13,6
2017/11/1 0:10:14,17
2017/11/1 0:10:15,10
2017/11/1 0:10:16,8
2017/11/1 0:10:17,1
2017/11/1 0:10:18,9
2017/11/1 0:10:19,3
2017/11/1 0:10:20,6
2017/11/1 0:10:21,2
2017/11/1 0:10:22,5
2017/11/1 0:10:23,4
2017/11/1 0:10:24,1
2017/11/1 0:10:25,1
2017/11/1 0:10:26,6
2017/11/1 0:10:27,1
2017/11/1 0:10:28,10
2017/11/1 0:10:29,4
2017/11/1 0:10:30,7
2017/11/1 0:10:31,1
2017/11/1 0:10:32,1
2017/11/1 0:10:33,3
2017/11/1 0:10:34,9
2017/11/1 0:10:35,7
2017/11/1 0:10:36,3
2017/11/1 0:10:37,5
2017/11/1 0:10:38,2
2017/11/1 0:10:39,4
2017/11/1 0:10:40,14
2017/11/1 0:10:41,12
2017/11/1 0:10:42,2
2017/11/1 0:10:43,23
2017/11/1 0:10:44,1
2017/11/1 0:10:45,10
2017/11/1 0:10:46,3
2017/11/1 0:10:47,1
2017/11/1 0:10:48,1
2017/11/1 0:10:49,3
2017/11/1 0:10:50,4
2017/11/1 0:10:51,2
2017/11/1 0:10:52,18
2017/11/1 0:10:53,1
2017/11/1 0:10:54,1
2017/11/1 0:10:55,11
2017/11/1 0:10:56,6
2017/11/1 0:10:57,9
2017/11/1 0:10:58,3
2017/11/1 0:10:59,1
2017/11/1 0:11:00,15
2017/11/1 0:11:01,24
2017/11/1 0:11:02,3
2017/11/1 0:11:03,4
2017/11/1 0:11:04,112
2017/11/1 0:11:05,44
2017/11/1 0:11:06,4
2017/11/1 0:11:07,1
2017/11/1 0:11:08,9
2017/11/1 0:11:09,9
2017/11/1 0:11:10,20
2017/11/1 0:11:11,5
2017/11/1 0:11:12,2
2017/11/1 0:11:13,1
2017/11/1 0:11:14,2
2017/11/1 0:11:15,1
2017/11/1 0:11:16,1
2017/11/1 0:11:17,2
2017/11/1 0:11:18,1
2017/11/1 0:11:19,2
2017/11/1 0:11:20,9
2017/11/1 0:11:21,17
2017/11/1 0:11:22,4
2017/11/1 0:11:23,1
2017/11/1 0:11:24,1
2017/11/1 0:11:25,1
2017/11/1 0:11:26,1
2017/11/1 0:11:27,4
2017/11/1 0:11:28,1
2017/11/1 0:11:29,1
2017/11/1 0:11:30,3
2017/11/1 0:11:31,2
2017/11/1 0:11:32,2
2017/11/1 0:11:33,1
2017/11/1 0:11:34,1
2017/11/1 0:11:35,2
2017/11/1 0:11:36,2
2017/11/1 0:11:37,2
2017/11/1 0:11:38,2
2017/11/1 0:11:39,1
2017/11/1 0:11:40,1
2017/11/1 0:11:41,1
2017/11/1 0:11:42,1
2017/11/1 0:11:43,1
2017/11/1 0:11:44,1
2017/11/1 0:11:45,3
2017/11/1 0:11:46,2
2017/11/1 0:11:47,1
2017/11/1 0:11:48,3
2017/11/1 0:11:49,1
2017/11/1 0:11:50,5
2017/11/1 0:11:51,1
2017/11/1 0:11:52,2
2017/11/1 0:11:53,6
2017/11/1 0:11:54,5
2017/11/1 0:11:55,1
2017/11/1 0:11:56,6
2017/11/1 0:11:57,5
2017/11/1 0:11:58,1
2017/11/1 0:11:59,5
2017/11/1 0:12:00,6
2017/11/1 0:12:01,1
2017/11/1 0:12:02,3
2017/11/1 0:12:03,9
2017/11/1 0:12:04,2
2017/11/1 0:12:05,3
2017/11/1 0:12:06,1
2017/11/1 0:12:07,10
2017/11/1 0:12:08,1
2017/11/1 0:12:09,9
2017/11/1 0:12:10,1
2017/11/1 0:12:11,5
2017/11/1 0:12:12,14
2017/11/1 0:12:13,5
2017/11/1 0:12:14,2
2017/11/1 0:12:15,5
2017/11/1 0:12:16,5
2017/11/1 0:12:17,5
2017/11/1 0:12:18,1
2017/11/1 0:12:19,8
2017/11/1 0:12:20,2
2017/11/1 0:12:21,8
2017/11/1 0:12:22,3
2017/11/1 0:12:23,5
2017/11/1 0:12:24,1
2017/11/1 0:12:25,6
2017/11/1 0:12:26,5
2017/11/1 0:12:27,6
2017/11/1 0:12:28,5
2017/11/1 0:12:29,1
2017/11/1 0:12:30,6
2017/11/1 0:12:31,10
2017/11/1 0:12:32,1
2017/11/1 0:12:33,1
2017/11/1 0:12:34,1
2017/11/1 0:12:35,5
2017/11/1 0:12:36,1
2017/11/1 0:12:37,3
2017/11/1 0:12:38,11
2017/11/1 0:12:39,9
2017/11/1 0:12:40,1
2017/11/1 0:12:41,1
2017/11/1 0:12:42,1
2017/11/1 0:12:43,1
2017/11/1 0:12:44,4
2017/11/1 0:12:45,1
2017/11/1 0:12:46,2
2017/11/1 0:12:47,5
2017/11/1 0:12:48,5
2017/11/1 0:12:49,6
2017/11/1 0:12:50,11
2017/11/1 0:12:51,2
2017/11/1 0:12:52,3
2017/11/1 0:12:53,6
2017/11/1 0:12:54,3
2017/11/1 0:12:55,3
2017/11/1 0:12:56,6
2017/11/1 0:12:57,1
2017/11/1 0:12:58,4
2017/11/1 0:12:59,2
2017/11/1 0:13:00,1
2017/11/1 0:13:01,1
2017/11/1 0:13:02,4
2017/11/1 0:13:03,3
2017/11/1 0:13:04,3
2017/11/1 0:13:05,6
2017/11/1 0:13:06,1
2017/11/1 0:13:07,7
2017/11/1 0:13:08,10
2017/11/1 0:13:09,10
2017/11/1 0:13:10,13
2017/11/1 0:13:11,4
2017/11/1 0:13:12,4
2017/11/1 0:13:13,7
2017/11/1 0:13:14,1
2017/11/1 0:13:15,5
2017/11/1 0:13:16,36
2017/11/1 0:13:17,38
2017/11/1 0:13:18,4
2017/11/1 0:13:19,10
2017/11/1 0:13:20,19
2017/11/1 0:13:21,15
2017/11/1 0:13:22,2
2017/11/1 0:13:23,1
2017/11/1 0:13:24,1
2017/11/1 0:13:25,1
2017/11/1 0:13:26,3
2017/11/1 0:13:27,6
2017/11/1 0:13:28,5
2017/11/1 0:13:29,5
2017/11/1 0:13:30,5
2017/11/1 0:13:31,9
2017/11/1 0:13:32,5
2017/11/1 0:13:33,9
2017/11/1 0:13:34,2
2017/11/1 0:13:35,11
2017/11/1 0:13:36,2
2017/11/1 0:13:37,2
2017/11/1 0:13:38,3
2017/11/1 0:13:39,7
2017/11/1 0:13:40,1
2017/11/1 0:13:41,1
2017/11/1 0:13:42,1
2017/11/1 0:13:43,1
2017/11/1 0:13:44,11
2017/11/1 0:13:45,12
2017/11/1 0:13:46,6
2017/11/1 0:13:47,21
2017/11/1 0:13:48,13
2017/11/1 0:13:49,1
2017/11/1 0:13:50,2
2017/11/1 0:13:51,9
2017/11/1 0:13:52,10
2017/11/1 0:13:53,1
2017/11/1 0:13:54,1
2017/11/1 0:13:55,5
2017/11/1 0:13:56,1
2017/11/1 0:13:57,1
2017/11/1 0:13:58,2
2017/11/1 0:13:59,3
2017/11/1 0:14:00,2
2017/11/1 0:14:01,2
2017/11/1 0:14:02,5
2017/11/1 0:14:03,5
2017/11/1 0:14:04,2
2017/11/1 0:14:05,7
2017/11/1 0:14:06,5
2017/11/1 0:14:07,2
2017/11/1 0:14:08,10
2017/11/1 0:14:09,1
2017/11/1 0:14:10,5
2017/11/1 0:14:11,3
2017/11/1 0:14:12,6
2017/11/1 0:14:13,1
2017/11/1 0:14:14,2
2017/11/1 0:14:15,29
2017/11/1 0:14:16,12
2017/11/1 0:14:17,15
2017/11/1 0:14:18,10
2017/11/1 0:14:19,6
2017/11/1 0:14:20,7
2017/11/1 0:14:21,8
2017/11/1 0:14:22,3
2017/11/1 0:14:23,3
2017/11/1 0:14:24,53
2017/11/1 0:14:25,9
2017/11/1 0:14:26,11
2017/11/1 0:14:27,12
2017/11/1 0:14:28,8
2017/11/1 0:14:29,4
2017/11/1 0:14:30,5
2017/11/1 0:14:31,11
2017/11/1 0:14:32,8
2017/11/1 0:14:33,11
2017/11/1 0:14:34,6
2017/11/1 0:14:35,1
2017/11/1 0:14:36,10
2017/11/1 0:14:37,10
2017/11/1 0:14:38,3
2017/11/1 0:14:39,5
2017/11/1 0:14:40,2
2017/11/1 0:14:41,2
2017/11/1 0:14:42,8
2017/11/1 0:14:43,42
2017/11/1 0:14:44,1
2017/11/1 0:14:45,3
2017/11/1 0:14:46,4
2017/11/1 0:14:47,4
2017/11/1 0:14:48,2
2017/11/1 0:14:49,2
2017/11/1 0:14:50,6
2017/11/1 0:14:51,5
2017/11/1 0:14:52,3
2017/11/1 0:14:53,1
2017/11/1 0:14:54,5
2017/11/1 0:14:55,4
2017/11/1 0:14:56,10
2017/11/1 0:14:57,1
2017/11/1 0:14:58,6
2017/11/1 0:14:59,3
2017/11/1 0:15:00,6
2017/11/1 0:15:01,6
2017/11/1 0:15:02,2
2017/11/1 0:15:03,6
2017/11/1 0:15:04,8
2017/11/1 0:15:05,26
2017/11/1 0:15:06,3
2017/11/1 0:15:07,3
2017/11/1 0:15:08,5
2017/11/1 0:15:09,26
2017/11/1 0:15:10,5
2017/11/1 0:15:11,5
2017/11/1 0:15:12,5
2017/11/1 0:15:13,10
2017/11/1 0:15:14,5
2017/11/1 0:15:15,10
2017/11/1 0:15:16,6
2017/11/1 0:15:17,2
2017/11/1 0:15:18,1
2017/11/1 0:15:19,66
2017/11/1 0:15:20,2
2017/11/1 0:15:21,13
2017/11/1 0:15:22,5
2017/11/1 0:15:23,3
2017/11/1 0:15:24,68
2017/11/1 0:15:25,70
2017/11/1 0:15:26,5
2017/11/1 0:15:27,1
2017/11/1 0:15:28,2
2017/11/1 0:15:29,4
2017/11/1 0:15:30,2
2017/11/1 0:15:31,13
