Date,Value
2017/11/1 0:15,1
2017/11/1 0:15,2
2017/11/1 0:15,1
2017/11/1 0:15,7
2017/11/1 0:15,1
2017/11/1 0:15,5
2017/11/1 0:15,4
2017/11/1 0:15,3
2017/11/1 0:15,1
2017/11/1 0:15,5
2017/11/1 0:15,3
2017/11/1 0:15,2
2017/11/1 0:15,1
2017/11/1 0:15,5
2017/11/1 0:15,12
2017/11/1 0:15,1
2017/11/1 0:15,5
2017/11/1 0:15,8
2017/11/1 0:15,4
2017/11/1 0:15,1
2017/11/1 0:15,11
2017/11/1 0:15,1
2017/11/1 0:15,2
2017/11/1 0:15,8
2017/11/1 0:15,3
2017/11/1 0:15,2
2017/11/1 0:15,1
2017/11/1 0:15,2
2017/11/1 0:15,5
2017/11/1 0:15,6
2017/11/1 0:15,3
2017/11/1 0:15,7
2017/11/1 0:15,1
2017/11/1 0:16,8
2017/11/1 0:16,6
2017/11/1 0:16,1
2017/11/1 0:16,3
2017/11/1 0:16,2
2017/11/1 0:16,1
2017/11/1 0:16,4
2017/11/1 0:16,18
2017/11/1 0:16,1
2017/11/1 0:16,6
2017/11/1 0:16,1
2017/11/1 0:16,2
2017/11/1 0:16,4
2017/11/1 0:16,1
2017/11/1 0:16,4
2017/11/1 0:16,2
2017/11/1 0:16,3
2017/11/1 0:16,7
2017/11/1 0:16,1
2017/11/1 0:16,3
2017/11/1 0:16,1
2017/11/1 0:16,6
2017/11/1 0:16,1
2017/11/1 0:16,2
2017/11/1 0:16,1
2017/11/1 0:16,2
2017/11/1 0:16,1
2017/11/1 0:16,7
2017/11/1 0:16,1
2017/11/1 0:16,8
2017/11/1 0:16,1
2017/11/1 0:16,9
2017/11/1 0:16,3
2017/11/1 0:16,1
2017/11/1 0:16,11
2017/11/1 0:16,15
2017/11/1 0:16,1
2017/11/1 0:16,3
2017/11/1 0:16,10
2017/11/1 0:16,2
2017/11/1 0:16,5
2017/11/1 0:16,9
2017/11/1 0:16,1
2017/11/1 0:16,4
2017/11/1 0:16,1
2017/11/1 0:16,4
2017/11/1 0:16,1
2017/11/1 0:16,2
2017/11/1 0:16,1
2017/11/1 0:16,2
2017/11/1 0:16,1
2017/11/1 0:16,2
2017/11/1 0:16,1
2017/11/1 0:16,2
2017/11/1 0:16,1
2017/11/1 0:16,8
2017/11/1 0:16,2
2017/11/1 0:16,4
2017/11/1 0:16,14
2017/11/1 0:16,2
2017/11/1 0:17,4
2017/11/1 0:17,8
2017/11/1 0:17,1
2017/11/1 0:17,2
2017/11/1 0:17,1
2017/11/1 0:17,2
2017/11/1 0:17,1
2017/11/1 0:17,3
2017/11/1 0:17,5
2017/11/1 0:17,7
2017/11/1 0:17,1
2017/11/1 0:17,3
2017/11/1 0:17,2
2017/11/1 0:17,1
2017/11/1 0:17,3
2017/11/1 0:17,6
2017/11/1 0:17,11
2017/11/1 0:17,2
2017/11/1 0:17,5
2017/11/1 0:17,4
2017/11/1 0:17,3
2017/11/1 0:17,1
2017/11/1 0:17,8
2017/11/1 0:17,1
2017/11/1 0:17,3
2017/11/1 0:17,1
2017/11/1 0:17,2
2017/11/1 0:17,1
2017/11/1 0:17,6
2017/11/1 0:17,2
2017/11/1 0:17,21
2017/11/1 0:17,3
2017/11/1 0:17,5
2017/11/1 0:17,7
2017/11/1 0:17,1
2017/11/1 0:17,2
2017/11/1 0:17,5
2017/11/1 0:17,9
2017/11/1 0:17,7
2017/11/1 0:17,4
2017/11/1 0:17,1
2017/11/1 0:17,3
2017/11/1 0:17,11
2017/11/1 0:17,5
2017/11/1 0:17,2
2017/11/1 0:17,10
2017/11/1 0:17,4
2017/11/1 0:17,46
2017/11/1 0:17,2
2017/11/1 0:17,1
2017/11/1 0:17,3
2017/11/1 0:17,1
2017/11/1 0:17,5
2017/11/1 0:17,3
2017/11/1 0:17,7
