9
34
15
30
69
166
309
48
164
58
74
28
43
19
29
15
22
62
1
13
19
40
29
28
10
19
28
19
16
30
28
18
35
21
10
37
26
25
28
9
13
9
12
15
36
42
46
18
51
18
26
55
37
73
44
78
63
117
88
86
51
77
36
48
64
53
27
34
41
63
56
35
66
52
43
37
21
42
46
46
54
21
18
51
53
90
57
65
65
35
53
43
45
19
41
40
32
29
21
50
45
24
33
28
17
58
23
25
19
38
74
40
40
19
55
31
18
25
37
23
18
47
51
43
38
20
28
12
25
13
28
15
5
18
15
14
28
11
17
20
14
15
40
14
4
9
19
4
10
11
21
20
36
19
21
18
13
8
33
2
13
19
21
33
11
24
50
9
19
25
15
7
22
39
56
30
71
28
12
24
28
36
32
24
21
22
29
51
38
34
12
35
44
24
45
22
27
24
11
29
31
31
49
10
38
22
47
43
18
33
19
33
12
10
30
41
27
31
49
38
46
30
24
30
15
31
40
56
37
20
32
29
49
31
23
6
4
30
18
45
14
21
57
22
31
16
16
44
32
15
34
14
34
17
11
43
52
22
43
18
22
62
36
43
103
12
113
21
68
32
15
18
19
48
44
9
11
35
24
16
15
85
14
13
19
16
67
7
18
13
41
41
23
57
21
70
26
20
44
85
17
12
67
51
52
15
26
14
24
40
23
19
40
24
36
26
26
134
107
77
62
79
46
15
29
14
59
22
16
36
45
28
35
24
27
34
26
107
42
36
64
101
89
42
66
21
56
66
92
51
43
31
26
44
50
39
33
18
22
28
53
44
32
59
46
106
160
48
134
125
14
13
26
54
58
132
20
21
32
18
34
21
70
79
30
33
25
38
21
27
26
4
37
77
19
18
30
21
13
19
36
60
19
15
9
6
14
31
26
39
28
20
27
26
67
32
32
35
39
36
42
66
35
58
27
37
43
25
21
34
31
25
27
25
97
16
46
86
36
12
25
44
77
11
25
26
28
43
45
32
32
91
39
68
57
28
41
18
42
21
27
21
37
20
20
21
47
32
21
41
60
50
22
13
44
33
60
86
35
15
12
24
34
10
36
12
68
56
49
68
84
22
32
30
37
19
26
3
32
38
16
28
49
60
18
70
21
10
31
37
21
20
11
5
19
38
44
10
18
24
29
43
28
6
33
8
13
37
6
57
49
17
35
28
29
69
22
26
11
50
50
25
67
32
23
23
71
81
15
41
21
46
32
8
61
30
13
23
57
42
15
31
37
98
15
39
19
61
40
81
55
11
35
61
42
45
9
75
54
30
21
19
32
40
64
32
31
29
46
27
23
27
26
22
48
58
40
7
19
31
27
37
19
25
43
64
50
47
77
35
13
23
88
26
21
31
35
30
29
37
34
21
31
40
44
16
25
35
32
53
43
19
74
30
22
24
13
34
27
68
49
32
60
23
71
57
45
66
30
41
46
21
38
58
31
33
38
27
60
45
74
30
87
42
36
29
47
17
22
26
31
41
39
21
69
33
51
59
46
16
38
65
19
96
29
17
53
54
10
92
80
43
19
23
35
26
139
48
19
55
64
22
19
16
8
50
82
22
21
25
33
23
27
52
17
16
45
43
112
57
66
142
62
31
76
41
50
26
44
67
67
34
23
26
56
86
65
36
20
30
36
24
37
44
31
37
13
8
28
26
59
59
38
32
84
11
52
102
69
54
29
37
22
19
13
13
101
138
54
70
14
40
65
26
30
10
